qal_id,is_success,target_label,product_segment,title_tier,acct_primary_site_function,acct_manufacturing_model,acct_target_industry,contact_lead_title,contact_lead_id,next_stage__c,priority,acct_territory_rollup,acct_tier_rollup,solution,solution_rollup,last_tactic_campaign_channel,qal_cohort_date,cohort_date,cohort_month
a0dPQ000002dCbFYAU,0,Failure,Qx,Missing,Oral solid dosage (OSD),In-House,Pharma & BioTech,Unknown Title,003PQ00000huiu3YAA,Recycled,Priority 2,APAC & Oceania,Large,Qx,Qx,Direct/Inbound,2024-12-31,2024-12-31,2024-12
a0dPQ0000038yOqYAI,0,Failure,Qx,Missing,Oral solid dosage (OSD),In-House,Pharma & BioTech,Unknown Title,003PQ00000huiu3YAA,Recycled,Priority 2,APAC & Oceania,Large,Qx,Qx,Email,2025-02-04,2025-02-04,2025-02
a0dPQ0000042kUHYAY,0,Failure,Mx,Missing,Oral solid dosage (OSD),In-House,Pharma & BioTech,Unknown Title,003PQ00000huiu3YAA,Recycled,Priority 2,APAC & Oceania,Large,Mx,Mx,SEO,2025-03-31,2025-03-31,2025-03
a0dPQ000002chafYAA,0,Failure,Qx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ00000hvklJYAQ,Recycled,P1 - Video Demo,APAC & Oceania,Medium,Qx,Qx,Direct/Inbound,2024-12-30,2024-12-30,2024-12
a0dPQ000002drbBYAQ,0,Failure,Qx,Individual Contributor,Sterile injectables,In-House,Pharma & BioTech,Quality Assurance Analyst,003PQ00000hvzE6YAI,Recycled,P1 - Contact Us,EMEA,Medium,Qx,Qx,Online Ads,2025-01-02,2025-01-02,2025-01
a0dPQ000002ctn7YAA,0,Failure,Qx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ00000i0b0lYAA,Exclude,P1 - Live Demo,Americas,Small,Qx,Qx,Online Ads,2024-12-30,2024-12-30,2024-12
a0dPQ000002d1azYAA,0,Failure,Qx,Manager,Unknown,Unknown,Non-Life Science,Data Engineering Lead,003PQ00000i2oFeYAI,Exclude,Priority 2,Americas,Small,Qx,Qx,SEO,2024-12-30,2024-12-30,2024-12
a0dPQ000002IGrZYAW,0,Failure,Qx,Other,Unknown,Unknown,Pharma & BioTech,Medical operation,003PQ00000eQnSrYAK,Recycled,P1 - Video Demo,APAC & Oceania,Medium,Qx,Qx,SEO,2024-11-18,2024-11-18,2024-11
a0dPQ000002IRv3YAG,0,Failure,Qx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ00000eRhElYAK,Recycled,Priority 2,EMEA,Medium,Quality,Qx,SEO,2024-11-18,2024-11-18,2024-11
a0dPQ000002IRILYA4,0,Failure,Mx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ00000eS4w8YAC,Recycled,Priority 2,EMEA,Small,Mx,Mx,Direct/Inbound,2024-11-18,2024-11-18,2024-11
a0dPQ000002J5xJYAS,0,Failure,Qx,Missing,Small-molecule API,In-House,Pharma & BioTech,Unknown Title,003PQ00000eSkdbYAC,Recycled,Priority 2,APAC & Oceania,Large,Platform,Qx,Email,2024-11-19,2024-11-19,2024-11
a0dPQ000002LHCoYAO,0,Failure,Qx,Individual Contributor,In-vitro diagnostic (IVD) kits,Testing Laboratory,Medical Device,Quality Assurance Specialist,003PQ00000eT9fNYAS,Recycled,P1 - Video Demo,Americas,Medium,Qx,Qx,SEO,2024-11-21,2024-11-21,2024-11
a0dPQ000002dBdaYAE,1,Success,Qx,Executive/VP,Unknown,Unknown,Non-Life Science,Head of Information Technology and Learning,003PQ00000i6rl3YAA,SQL,P1 - Contact Us,APAC & Oceania,Medium,MISSING/BLANK,Qx,Direct/Inbound,2024-12-31,2024-12-31,2024-12
a0dPQ000002fUH8YAM,0,Failure,Qx,Director,Unknown,Unknown,Non-Life Science,"Operations Director, Agile",003PQ00000i97FTYAY,Recycled,Priority 2,Americas,Medium,Qx,Qx,Direct/Inbound,2025-01-06,2025-01-06,2025-01
a0dPQ000002cyGYYAY,0,Failure,Qx,Missing,Radiopharmaceuticals,CMO,Pharma & BioTech,Unknown Title,003PQ00000i9wGLYAY,Recycled,P1 - Video Demo,Americas,Medium,Qx,Qx,Online Ads,2024-12-30,2024-12-30,2024-12
a0dPQ000002IyCfYAK,0,Failure,Mx,Individual Contributor,Unknown,Unknown,Non-Life Science,Process Engineer,003PQ00000eVvnnYAC,Recycled,Priority 2,Americas,Medium,Mx,Mx,Events,2024-11-18,2024-11-18,2024-11
a0dPQ000002qV09YAE,0,Failure,Mx,Individual Contributor,Unknown,Unknown,Non-Life Science,Process Engineer,003PQ00000eVvnnYAC,Recycled,Priority 2,Americas,Medium,Mx,Mx,Email,2025-01-21,2025-01-21,2025-01
a0dPQ000002d7GbYAI,0,Failure,Qx,Manager,Unknown,Unknown,Non-Life Science,People & Culture Lead,003PQ00000iBMa9YAG,Recycled,Priority 2,Americas,Medium,Qx,Qx,Online Ads,2024-12-30,2024-12-30,2024-12
a0dPQ000002dwHVYAY,0,Failure,Qx,Director,Unknown,Unknown,Non-Life Science,"Director, Product Management",003PQ00000iCa9dYAC,Recycled,Priority 2,Americas,Small,Qx,Qx,Email,2025-01-02,2025-01-02,2025-01
a0dPQ000002eDobYAE,0,Failure,Mx,Missing,Not Enough Info Found,Not Enough Info Found,Pharma & BioTech,Unknown Title,003PQ00000iDaM5YAK,Recycled,P1 - Webinar Demo,Americas,Large,Mx,Mx,SEO,2025-01-02,2025-01-02,2025-01
a0dPQ000002dOhFYAU,0,Failure,Qx,Other,Single-use disposables,CDMO,Medical Device,Quality Coordinator,003PQ00000iDu34YAC,Recycled,Priority 2,Americas,Medium,Qx,Qx,SEO,2024-12-31,2024-12-31,2024-12
a0dPQ0000041nvdYAA,0,Failure,Qx,Other,Single-use disposables,CDMO,Medical Device,Quality Coordinator,003PQ00000iDu34YAC,Recycled,Priority 2,Americas,Medium,Qx,Qx,SEO,2025-03-28,2025-03-28,2025-03
a0dPQ000002dTfJYAU,0,Failure,Qx,Manager,Unknown,Unknown,Non-Life Science,Account Manager,003PQ00000iFTQdYAO,Recycled,P1 - Video Demo,Americas,Medium,Qx,Qx,Online Ads,2024-12-31,2024-12-31,2024-12
a0dPQ000002IwIvYAK,0,Failure,Qx,Director,Unknown,Unknown,Pharma & BioTech,"Director, Compliance",003PQ00000eWHy8YAG,Recycled,Priority 2,Americas,Medium,Qx,Qx,Online Ads,2024-11-18,2024-11-18,2024-11
a0dPQ000002JJ0zYAG,0,Failure,Qx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ00000eX00bYAC,Recycled,Priority 2,Americas,Large,Qx,Qx,Online Ads,2024-11-19,2024-11-19,2024-11
a0dPQ000002J2JVYA0,0,Failure,Qx,Missing,Unknown,Unknown,Medical Device,Unknown Title,003PQ00000eXWlFYAW,Recycled,P1 - Video Demo,APAC & Oceania,Small,Qx,Qx,Online Ads,2024-11-19,2024-11-19,2024-11
a0dPQ000002QzujYAC,1,Success,Qx,Other,Not Enough Info Found,In-House,Non-Life Science,Senior Project HSE Advisor,003PQ00000eXYdQYAW,Won,P1 - Contact Us,APAC & Oceania,Medium,MISSING/BLANK,Qx,SEO,2024-12-03,2024-12-03,2024-12
a0dPQ000002JmRBYA0,0,Failure,Qx,Executive/VP,Diagnostic Equipment,In-House,Medical Device,Vice President Manufacturing Operations,003PQ00000eXx3tYAC,Recycled,Priority 2,Americas,Medium,Platform,Qx,External Demand Gen,2024-11-19,2024-11-19,2024-11
a0dPQ000002J5qrYAC,0,Failure,Qx,Director,Non-manufacturing organization,Not Enough Info Found,Pharma & BioTech,"Regional Director, Operations",003PQ00000eXx5VYAS,Recycled,Priority 2,Americas,Medium,Platform,Qx,External Demand Gen,2024-11-19,2024-11-19,2024-11
a0dPQ000002JAwzYAG,0,Failure,Qx,Other,Unknown,Unknown,Pharma & BioTech,The Private Equity Team Partner,003PQ00000eYS3MYAW,Recycled,P1 - Video Demo,EMEA,Medium,Qx,Qx,Online Ads,2024-11-19,2024-11-19,2024-11
a0dPQ000002K3S1YAK,0,Failure,Qx,Missing,Small-molecule API,In-House,Pharma & BioTech,Unknown Title,003PQ00000eaNqXYAU,Recycled,Priority 2,EMEA,Medium,Qx,Qx,Email,2024-11-20,2024-11-20,2024-11
a0dPQ000002dUt7YAE,1,Success,Qx,Manager,Drug discovery & development,Research Institute,Pharma & BioTech,"Manager, Regulatory Affairs",003PQ00000iFp0uYAC,SQL,P1 - Contact Us,Americas,Small,Qx,Qx,Online Ads,2024-12-31,2024-12-31,2024-12
a0dPQ000002dzKDYAY,0,Failure,Qx,Individual Contributor,Unknown,Unknown,Non-Life Science,Private Equity Associate,003PQ00000iHguNYAS,Recycled,Priority 2,Americas,Medium,Qx,Qx,Online Ads,2025-01-02,2025-01-02,2025-01
a0dPQ000002deyvYAA,1,Success,Qx,Manager,Oral solid dosage (OSD),In-House,Pharma & BioTech,Quality Leade,003PQ00000iIF15YAG,SQL,P1 - Contact Us,APAC & Oceania,Medium,Quality,Qx,Direct/Inbound,2025-01-01,2025-01-01,2025-01
a0dPQ000002e5uHYAQ,1,Success,Mx,Manager,Sterile injectables,In-House,Medical Device,Regional Quality Manager North America,003PQ00000iKKFlYAO,SQO,P1 - Contact Us,Americas,Large,Mx,Mx,Online Ads,2025-01-02,2025-01-02,2025-01
a0dPQ000002eMNFYA2,1,Success,Qx,Manager,Not Enough Info Found,In-House,Non-Life Science,"Manager, Quality Assurance",003PQ00000iLBiIYAW,SQL,P1 - Video Demo,EMEA,Medium,Qx,Qx,SEO,2025-01-03,2025-01-03,2025-01
a0dPQ000008lH41YAE,0,Failure,Qx,Manager,Not Enough Info Found,In-House,Non-Life Science,"Manager, Quality Assurance",003PQ00000iLBiIYAW,Recycled,P1 - Video Demo,EMEA,Medium,Qx,Qx,Direct/Inbound,2025-09-15,2025-09-15,2025-09
a0dPQ000003nuXBYAY,0,Failure,Mx,Missing,Small-molecule API,In-House,Pharma & BioTech,Unknown Title,003PQ00000eaNqXYAU,Recycled,Priority 2,EMEA,Medium,Mx,Mx,External Demand Gen,2025-03-05,2025-03-05,2025-03
a0dPQ000002JappYAC,0,Failure,Qx,Manager,Food and beverage,In-House,Non-Life Science,FSQ Corporate Lab Programs Manager,003PQ00000eaPYsYAM,Recycled,Priority 2,Americas,Medium,Qx,Qx,Online Ads,2024-11-19,2024-11-19,2024-11
a0dPQ000008WMqPYAW,0,Failure,Qx,Manager,Food and beverage,In-House,Non-Life Science,FSQ Corporate Lab Programs Manager,003PQ00000eaPYsYAM,Recycled,Priority 2,Americas,Medium,Qx,Qx,Email,2025-09-08,2025-09-08,2025-09
a0dPQ000002JY3FYAW,1,Success,Qx,Director,Non-manufacturing organization,Distribution / Wholesale,Pharma & BioTech,"Director, Quality & Compliance",003PQ00000eafRHYAY,SQL,P1 - Contact Us,Americas,Medium,Qx,Qx,Online Ads,2024-11-19,2024-11-19,2024-11
a0dPQ000002JawHYAS,1,Success,Qx,Director,Gene therapies,CDMO,Pharma & BioTech,Associate Director of Research & Development,003PQ00000ebR74YAE,SQL,P1 - Contact Us,Americas,Small,Qx,Qx,Directory Listing,2024-11-19,2024-11-19,2024-11
a0dPQ000003fAkrYAE,0,Failure,Qx,Director,Unknown,Unknown,Non-Life Science,"Director, Client",003PQ00000ebSRJYA2,Recycled,Priority 2,Americas,Small,Quality,Qx,Email,2025-02-24,2025-02-24,2025-02
a0dPQ000003fTdpYAE,0,Failure,Qx,Manager,Unknown,Unknown,Non-Life Science,Product Manager,003PQ00000ebSr7YAE,Recycled,Priority 2,Americas,Large,Qx,Qx,Email,2025-02-24,2025-02-24,2025-02
a0dPQ000002f8lFYAQ,1,Success,Qx,Director,Not Enough Info Found,In-House,Non-Life Science,"Director, Product Innovation",003PQ00000iMic9YAC,SQL,P1 - Website Pricing,EMEA,Medium,Qx,Qx,Online Ads,2025-01-06,2025-01-06,2025-01
a0dPQ000002drmUYAQ,0,Failure,Qx,Missing,Unknown,Unknown,Pharma & BioTech,Unknown Title,003PQ00000iMlN7YAK,Recycled,P1 - Video Demo,EMEA,Small,Qx,Qx,SEO,2025-01-02,2025-01-02,2025-01
a0dPQ000002dvQHYAY,0,Failure,Mx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ00000iN7fNYAS,Recycled,P1 - Webinar Demo,EMEA,Medium,Mx,Mx,SEO,2025-01-02,2025-01-02,2025-01
a0dPQ000002e2gHYAQ,0,Failure,Qx,Director,Oral solid dosage (OSD),In-House,Medical Device,"Executive Director, Information Security",003PQ00000iNhuAYAS,Recycled,Priority 2,Americas,Medium,Quality,Qx,SEO,2025-01-02,2025-01-02,2025-01
a0dPQ000002dzGzYAI,1,Success,Qx,Executive/VP,Implantable devices,In-House,Medical Device,"Vice President, Quality",003PQ00000iNtqTYAS,SQL,P1 - Contact Us,EMEA,Small,Qx,Qx,Online Ads,2025-01-02,2025-01-02,2025-01
a0dPQ000002eDlNYAU,0,Failure,Qx,Missing,Non-manufacturing organization,Software / Technology Development,Non-Life Science,Unknown Title,003PQ00000iOCWYYA4,Recycled,P1 - Video Demo,APAC & Oceania,Large,Qx,Qx,Online Ads,2025-01-02,2025-01-02,2025-01
a0dPQ000002eAkIYAU,0,Failure,Mx,Executive/VP,"Cell therapies (CAR-T, NK)",CDMO,Pharma & BioTech,Head of Commercial Operations,003PQ00000iOHRNYA4,Recycled,Priority 2,APAC & Oceania,Medium,Mx,Mx,External Demand Gen,2025-01-02,2025-01-02,2025-01
a0dPQ000003295WYAQ,0,Failure,Qx,Manager,Unknown,Unknown,Pharma & BioTech,Quality and Environmental Manager,003PQ00000iOOJOYA4,Recycled,Priority 2,EMEA,Medium,Quality,Qx,Email,2025-01-31,2025-01-31,2025-01
a0dPQ000002K3TdYAK,0,Failure,Mx,Manager,Small-molecule API,In-House,Pharma & BioTech,Senior Global Project Manager,003PQ00000edPUUYA2,Recycled,Priority 2,EMEA,Large,Mx,Mx,Online Ads,2024-11-20,2024-11-20,2024-11
a0dPQ000006a3APYAY,0,Failure,Mx,Director,Vaccines,In-House,Pharma & BioTech,Director ERP,003PQ00000edQjpYAE,Recycled,Priority 2,Americas,Medium,Mx,Mx,External Demand Gen,2025-07-15,2025-07-15,2025-07
a0dPQ000002JsI5YAK,1,Success,Qx,Director,Non-manufacturing organization,CDMO,Medical Device,Director of Quality,003PQ00000edVD1YAM,SQL,P1 - Website Pricing,Americas,Medium,Qx,Qx,Online Ads,2024-11-19,2024-11-19,2024-11
a0dPQ000002L8ELYA0,0,Failure,Qx,Manager,Unknown,Unknown,Non-Life Science,Quality Systems Manager,003PQ00000edWNaYAM,Recycled,P1 - Video Demo,EMEA,Medium,Qx,Qx,SEO,2024-11-21,2024-11-21,2024-11
a0dPQ000003x8CjYAI,0,Failure,Qx,Manager,Unknown,Unknown,Non-Life Science,Quality Systems Manager,003PQ00000edWNaYAM,Recycled,Priority 2,EMEA,Medium,Qx,Qx,Email,2025-03-20,2025-03-20,2025-03
a0dPQ000002K7iXYAS,0,Failure,Qx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ00000edapbYAA,Recycled,P1 - Video Demo,Americas,Small,Qx,Qx,Directory Listing,2024-11-20,2024-11-20,2024-11
a0dPQ000002KUonYAG,0,Failure,Qx,Missing,Unknown,Unknown,Pharma & BioTech,Unknown Title,003PQ00000edbggYAA,Recycled,P1 - Video Demo,Americas,Medium,Qx,Qx,Online Ads,2024-11-20,2024-11-20,2024-11
a0dPQ000002K89xYAC,0,Failure,Mx,Individual Contributor,Specialty Chemical Manufacturing,In-House,Non-Life Science,Reliability/Mechanical/Rotating Equipment/Metallurgical Lab Specialist,003PQ00000edyDPYAY,Recycled,P1 - Contact Us,Americas,Large,Mx,Mx,Online Ads,2024-11-20,2024-11-20,2024-11
a0dPQ000006gz6uYAA,0,Failure,Mx,Manager,Non-manufacturing organization,Testing Laboratory,Non-Life Science,"Senior Manager, Quality",003PQ00000iPNg4YAG,Recycled,P1 - Webinar Demo,Americas,Medium,Mx,Mx,Email,2025-07-17,2025-07-17,2025-07
a0dPQ000002eN81YAE,0,Failure,Mx,Individual Contributor,Unknown,Unknown,Pharma & BioTech,Senior Quality Assurance Specialist,003PQ00000iPeaTYAS,Exclude,Priority 2,Americas,Medium,Mx,Mx,Online Ads,2025-01-03,2025-01-03,2025-01
a0dPQ000002fNNhYAM,0,Failure,Qx,Executive/VP,Food and beverage,CMO,Pharma & BioTech,Chief Executive Officer,003PQ00000iQvm5YAC,Recycled,No Priority,Americas,Small,MISSING/BLANK,Qx,Outbound Prospecting,2025-01-06,2025-01-06,2025-01
a0dPQ000002LftRYAS,0,Failure,Qx,Other,Unknown,Unknown,Non-Life Science,QA Inspector,003PQ00000ef8PnYAI,Recycled,P1 - Video Demo,APAC & Oceania,Medium,Qx,Qx,SEO,2024-11-22,2024-11-22,2024-11
a0dPQ000002KAtKYAW,1,Success,Qx,Executive/VP,Non-manufacturing organization,Distribution / Wholesale,Pharma & BioTech,Superintendent Pharmacist and Head of Regulatory,003PQ00000egBL5YAM,SQL,P1 - Contact Us,EMEA,Medium,Qx,Qx,Directory Listing,2024-11-20,2024-11-20,2024-11
a0dPQ000002KLf3YAG,0,Failure,Qx,Individual Contributor,Unknown,Unknown,Non-Life Science,Industrial Engineer,003PQ00000eh3TRYAY,Recycled,P1 - Website Pricing,Americas,Small,MISSING/BLANK,Qx,Direct/Inbound,2024-11-20,2024-11-20,2024-11
a0dPQ000002KMHlYAO,0,Failure,Qx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ00000ehC8XYAU,Recycled,P1 - Video Demo,Americas,Medium,Qx,Qx,Directory Listing,2024-11-20,2024-11-20,2024-11
a0dPQ000002KTMTYA4,0,Failure,Qx,Manager,Non-manufacturing organization,Services / Consulting,Non-Life Science,Forensic Laboratory Supervisor,003PQ00000ehR2lYAE,Recycled,P1 - Contact Us,Americas,Medium,Quality,Qx,SEO,2024-11-20,2024-11-20,2024-11
a0dPQ000002eKenYAE,0,Failure,Qx,Manager,Unknown,Unknown,Non-Life Science,"Manager, Technical Operations Contracts & Compliance",003PQ00000iSi3CYAS,Recycled,P1 - Contact Us,EMEA,Medium,MISSING/BLANK,Qx,Direct/Inbound,2025-01-03,2025-01-03,2025-01
a0dPQ000002eLnlYAE,1,Success,Qx,Manager,Wearable health monitors,Not Enough Info Found,Medical Device,"Manager, Quality & Compliance",003PQ00000iSsTyYAK,SQL,P1 - Contact Us,EMEA,Small,Quality,Qx,SEO,2025-01-03,2025-01-03,2025-01
a0dPQ000002f8oTYAQ,0,Failure,Qx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ00000iT6K3YAK,Recycled,P1 - Video Demo,EMEA,Small,Qx,Qx,Online Ads,2025-01-06,2025-01-06,2025-01
a0dPQ000002eSXVYA2,0,Failure,Qx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ00000iTZaYYAW,Exclude,P1 - Contact Us,Americas,Small,Supplier,Qx,Direct/Inbound,2025-01-03,2025-01-03,2025-01
a0dPQ000002KV9lYAG,0,Failure,Qx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ00000eiMPBYA2,Recycled,P1 - Video Demo,Americas,Small,Qx,Qx,Directory Listing,2024-11-20,2024-11-20,2024-11
a0dPQ000002KfvVYAS,0,Failure,Qx,Missing,Dental instruments,In-House,Medical Device,Unknown Title,003PQ00000eiMtzYAE,Recycled,Priority 2,Americas,Small,Qx,Qx,SEO,2024-11-20,2024-11-20,2024-11
a0dPQ000002Kug1YAC,1,Success,Qx,Executive/VP,Lab Instruments,In-House,Pharma & BioTech,Chief Operating Officer,003PQ00000ejnWzYAI,SQL,P1 - Website Pricing,EMEA,Small,MISSING/BLANK,Qx,SEO,2024-11-21,2024-11-21,2024-11
a0dPQ000005Z9n9YAC,0,Failure,Mx,Manager,Drug discovery & development,Outsources Manufacturing,Pharma & BioTech,"Manager, Operations",003PQ00000iV8ckYAC,Recycled,Priority 2,Americas,Medium,Mx,Mx,External Demand Gen,2025-06-17,2025-06-17,2025-06
a0dPQ000002ebEDYAY,0,Failure,Qx,Missing,Unknown,Unknown,Pharma & BioTech,Unknown Title,003PQ00000iVS0KYAW,Exclude,P1 - Video Demo,Americas,Large,Qx,Qx,Online Ads,2025-01-03,2025-01-03,2025-01
a0dPQ000002KidFYAS,0,Failure,Qx,Director,"Cell therapies (CAR-T, NK)",In-House,Pharma & BioTech,"Director, Biometrics",003PQ00000ek24cYAA,Recycled,P1 - Contact Us,Americas,Small,Qx,Qx,Directory Listing,2024-11-20,2024-11-20,2024-11
a0dPQ000002KnLBYA0,1,Success,Qx,Director,Wound Care,In-House,Blood & Biologics,Director | Founder,003PQ00000ekVJmYAM,SQL,P1 - Contact Us,APAC & Oceania,Small,Quality,Qx,SEO,2024-11-21,2024-11-21,2024-11
a0dPQ000002KoE2YAK,0,Failure,Mx,Manager,Blood and Plasma-related products,In-House,Blood & Biologics,Project Manager,003PQ00000ekseJYAQ,Recycled,Priority 2,APAC & Oceania,Medium,Mx,Mx,Email,2024-11-21,2024-11-21,2024-11
a0dPQ000002Lg1VYAS,0,Failure,Mx,Other,Blood and Plasma-related products,In-House,Blood & Biologics,Optimisation Manufacturing & Logistics Coordinator,003PQ00000ekxneYAA,Recycled,P1 - Webinar Demo,APAC & Oceania,Medium,Mx,Mx,Email,2024-11-22,2024-11-22,2024-11
a0dPQ000002KvH7YAK,0,Failure,Mx,Executive/VP,Oral solid dosage (OSD),CDMO,Pharma & BioTech,Head of Quality Assurance,003PQ00000el8j3YAA,Recycled,Priority 2,EMEA,Medium,Mx,Mx,Online Ads,2024-11-21,2024-11-21,2024-11
a0dPQ000002L7N7YAK,1,Success,Qx,Manager,Imaging systems,Original Equipment Manufacturing,Medical Device,Quality Systems Manager,003PQ00000emnFWYAY,SQL,Priority 2,EMEA,Small,Regulatory,Qx,Direct/Inbound,2024-11-21,2024-11-21,2024-11
a0dPQ000002WG3hYAG,0,Failure,Mx,Individual Contributor,In-vitro diagnostic (IVD) kits,In-House,Medical Device,Software Quality Analyst,003PQ00000enPflYAE,Recycled,P1 - Webinar Demo,Americas,Medium,Mx,Mx,Email,2024-12-12,2024-12-12,2024-12
a0dPQ000002LLUvYAO,1,Success,Qx,Individual Contributor,Non-manufacturing organization,CRO,Pharma & BioTech,Quality Assurance Associate,003PQ00000eoejyYAA,SQL,P1 - Contact Us,APAC & Oceania,Medium,Quality,Qx,Direct/Inbound,2024-11-21,2024-11-21,2024-11
a0dPQ000002LJcnYAG,0,Failure,Qx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ00000epZG1YAM,Recycled,P1 - Contact Us,Americas,Small,Qx,Qx,Directory Listing,2024-11-21,2024-11-21,2024-11
a0dPQ000002LQCrYAO,0,Failure,Qx,Other,Medical cannabis formulation,In-House,Pharma & BioTech,Principal Scientist,003PQ00000epaQkYAI,Recycled,P1 - Video Demo,Americas,Medium,Qx,Qx,SEO,2024-11-21,2024-11-21,2024-11
a0dPQ000002LT4HYAW,0,Failure,Qx,Individual Contributor,Non-manufacturing organization,Hospital Investigational Drug Unit,Pharma & BioTech,Transfusion Medicine Services QA Specialist,003PQ00000eqbyvYAA,Recycled,Priority 2,Americas,Small,Platform,Qx,SEO,2024-11-21,2024-11-21,2024-11
a0dPQ000002fb7JYAQ,0,Failure,Qx,Missing,"Cell therapies (CAR-T, NK)",CDMO,Pharma & BioTech,Unknown Title,003PQ00000ieCKUYA2,Recycled,Priority 2,APAC & Oceania,Medium,Qx,Qx,SEO,2025-01-06,2025-01-06,2025-01
a0dPQ000002MBtJYAW,0,Failure,Qx,Manager,Medical cannabis formulation,In-House,Pharma & BioTech,"Regional Manager, Operations Support",003PQ00000euGWTYA2,Recycled,P1 - Video Demo,Americas,Medium,Qx,Qx,Direct/Inbound,2024-11-22,2024-11-22,2024-11
a0dPQ000002Nb0vYAC,0,Failure,Qx,Missing,Oral solid dosage (OSD),In-House,Pharma & BioTech,Unknown Title,003PQ00000euR3KYAU,Recycled,No Priority,EMEA,Medium,MISSING/BLANK,Qx,Outbound Prospecting,2024-11-26,2024-11-26,2024-11
a0dPQ000002LwsfYAC,1,Success,Qx,Missing,Nutraceutical manufacturing,CMO,Pharma & BioTech,Unknown Title,003PQ00000eujNAYAY,SQL,P1 - Video Demo,Americas,Medium,Qx,Qx,Online Ads,2024-11-22,2024-11-22,2024-11
a0dPQ000002OQ53YAG,0,Failure,Qx,Manager,Unknown,Unknown,Non-Life Science,"Manager, Quality Process Food, Pharma & Automotive",003PQ00000ev7tmYAA,Recycled,Priority 2,EMEA,Medium,Platform,Qx,Email,2024-11-27,2024-11-27,2024-11
a0dPQ000002MmmPYAS,0,Failure,Qx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ00000ey9CfYAI,Recycled,P1 - Video Demo,APAC & Oceania,Small,Qx,Qx,SEO,2024-11-25,2024-11-25,2024-11
a0dPQ000002MrPVYA0,0,Failure,Qx,Manager,Unknown,Unknown,Non-Life Science,"Manager, Quality",003PQ00000eyV0IYAU,Recycled,P1 - Website Pricing,Americas,Medium,Qx,Qx,Online Ads,2024-11-25,2024-11-25,2024-11
a0dPQ000002MkELYA0,0,Failure,Qx,Executive/VP,Unknown,Unknown,Non-Life Science,President & Chief Executive Officer,003PQ00000eyt6DYAQ,Recycled,P1 - Contact Us,Americas,Small,Quality,Qx,Direct/Inbound,2024-11-25,2024-11-25,2024-11
a0dPQ000002MoMnYAK,0,Failure,Mx,Other,Unknown,Unknown,Medical Device,Assembler IV,003PQ00000f2FkwYAE,Recycled,P1 - Webinar Demo,EMEA,Large,Mx,Mx,SEO,2024-11-25,2024-11-25,2024-11
a0dPQ000002MmpdYAC,1,Success,Qx,Manager,Implantable devices,In-House,Medical Device,Manager Materiovigilance,003PQ00000f2Q0PYAU,SQL,Priority 2,APAC & Oceania,Large,Qx,Qx,Direct/Inbound,2024-11-25,2024-11-25,2024-11
a0dPQ000002MnybYAC,0,Failure,Qx,Manager,Vaccines,In-House,Pharma & BioTech,Quality Control Manager,003PQ00000f3NYMYA2,Recycled,P1 - Contact Us,EMEA,Large,Qx,Qx,Online Ads,2024-11-25,2024-11-25,2024-11
a0dPQ000002MhbRYAS,0,Failure,Qx,Missing,Unknown,Unknown,Medical Device,Unknown Title,003PQ00000f4rPVYAY,Exclude,P1 - Video Demo,Americas,Small,Qx,Qx,Direct/Inbound,2024-11-25,2024-11-25,2024-11
a0dPQ000002Mmo1YAC,0,Failure,Mx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ00000f5eTRYAY,Recycled,P1 - Webinar Demo,APAC & Oceania,Medium,Mx,Mx,Directory Listing,2024-11-25,2024-11-25,2024-11
a0dPQ000002MoJZYA0,0,Failure,Mx,Missing,Unknown,Unknown,Pharma & BioTech,Unknown Title,003PQ00000f5xPeYAI,Recycled,P1 - Contact Us,EMEA,Small,Mx,Mx,Online Ads,2024-11-25,2024-11-25,2024-11
a0dPQ000002Mog9YAC,0,Failure,Mx,Missing,Unknown,Unknown,Non-Life Science,Unknown Title,003PQ00000f68otYAA,Recycled,P1 - Webinar Demo,EMEA,Medium,Mx,Mx,SEO,2024-11-25,2024-11-25,2024-11
a0dPQ000002MuyTYAS,0,Failure,Qx,Manager,Unknown,Unknown,Non-Life Science,"Manager, Quality Assurance",003PQ00000f7P25YAE,Recycled,P1 - Video Demo,Americas,Medium,Qx,Qx,Online Ads,2024-11-25,2024-11-25,2024-11
