qal_id,contact_lead_id,is_success,outcome_tier,next_stage__c,product_segment,solution_rollup,acct_target_industry,acct_manufacturing_model,acct_primary_site_function,acct_territory_rollup,acct_tier_rollup,contact_lead_title,title_seniority,title_function,title_scope,is_decision_maker,record_completeness,completeness_tier,priority,last_tactic_campaign_channel,cohort_date,cohort_year,cohort_quarter,lead_age_days
a0dPQ000000skXJYAY,003PQ00000KHx09YAD,0,Near-Miss,Recycled,Mx,Mx,Non-Life Science,Unknown,Unknown,Americas,Medium,"Regional Manager, Quality",Manager,Quality,Regional,0,0.6,Medium,Priority 1,Email,2024-05-17,2024,2024Q2,598
a0dPQ000001aRltYAE,003PQ00000KHx09YAD,0,Near-Miss,Recycled,Mx,Mx,Non-Life Science,Unknown,Unknown,Americas,Medium,"Regional Manager, Quality",Manager,Quality,Regional,0,0.6,Medium,Priority 2,Email,2024-08-30,2024,2024Q3,493
a0dPQ0000016GBBYA2,003PQ00000KIvdpYAD,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,EMEA,Medium,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 2,SEO,2024-06-24,2024,2024Q2,560
a0dPQ000000tvnFYAQ,003PQ00000KJ3JdYAL,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,EMEA,Large,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 1,SEO,2024-05-21,2024,2024Q2,594
a0dPQ000001JCXxYAO,003PQ00000KJ3JdYAL,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,EMEA,Large,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 2,SEO,2024-07-26,2024,2024Q3,528
a0dPQ000000soCjYAI,003PQ00000KJ5dBYAT,0,Lost,Exclude,Qx,Qx,Non-Life Science,Unknown,Unknown,Americas,Medium,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 2,Directory Listing,2024-05-17,2024,2024Q2,598
a0dPQ000000spyPYAQ,003PQ00000KJOMTYA5,0,Near-Miss,Recycled,Mx,Mx,Pharma & BioTech,Unknown,Unknown,Americas,Small,Project Coordinator,IC,PMO,Standard,0,0.6,Medium,Priority 1,SEO,2024-05-17,2024,2024Q2,598
a0dPQ000000srQjYAI,003PQ00000KKNkxYAH,1,Success,SQL,Qx,Qx,Pharma & BioTech,CRO,Non-manufacturing organization,Americas,Medium,Clinical Technology Project Lead,Manager,R&D,Standard,0,1.0,High,Priority 1,SEO,2024-05-17,2024,2024Q2,598
a0dPQ000000tNIXYA2,003PQ00000KKtzNYAT,0,Near-Miss,Recycled,Qx,Qx,Medical Device,CDMO,In-vitro diagnostic (IVD) kits,Americas,Medium,,Unknown,Unknown,Unknown,0,1.0,High,Priority 1,Directory Listing,2024-05-20,2024,2024Q2,595
a0dPQ000000tVZRYA2,003PQ00000KN5DBYA1,1,Success,SQL,Qx,Qx,Blood & Biologics,Software / Technology Development,Non-manufacturing organization,Americas,Medium,CEO,C-Suite,Other,Standard,1,1.0,High,Priority 1,SEO,2024-05-20,2024,2024Q2,595
a0dPQ000000tGIfYAM,003PQ00000KP9pPYAT,0,Near-Miss,Recycled,Mx,Mx,Pharma & BioTech,Unknown,Unknown,APAC & Oceania,Medium,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 1,SEO,2024-05-20,2024,2024Q2,595
a0dPQ000000tU5WYAU,003PQ00000KQZl9YAH,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Distribution / Wholesale,Non-manufacturing organization,Americas,Medium,,Unknown,Unknown,Unknown,0,1.0,High,Priority 1,Online Ads,2024-05-20,2024,2024Q2,595
a0dPQ000000wJNFYA2,003PQ00000KR56XYAT,0,Near-Miss,Recycled,Qx,Qx,Pharma & BioTech,CRO,Non-manufacturing organization,Americas,Medium,,Unknown,Unknown,Unknown,0,1.0,High,Priority 2,Online Ads,2024-05-28,2024,2024Q2,587
a0dPQ000000tGgrYAE,003PQ00000KSHgjYAH,0,Near-Miss,Recycled,Qx,Qx,Pharma & BioTech,Unknown,Unknown,APAC & Oceania,Large,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 1,Direct/Inbound,2024-05-20,2024,2024Q2,595
a0dPQ000000tv45YAA,003PQ00000KSHjxYAH,0,Near-Miss,Recycled,Qx,Qx,Pharma & BioTech,Unknown,Unknown,EMEA,Small,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 1,PR/AR/Social,2024-05-21,2024,2024Q2,594
a0dPQ000000tjhFYAQ,003PQ00000KTasfYAD,0,Near-Miss,Recycled,Qx,Qx,Pharma & BioTech,Unknown,Unknown,APAC & Oceania,Large,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 1,Direct/Inbound,2024-05-21,2024,2024Q2,594
a0dPQ000000tLQPYA2,003PQ00000KTwoHYAT,1,Success,SQL,Qx,Qx,Non-Life Science,Services / Consulting,Non-manufacturing organization,EMEA,Medium,Business Operations Manager,Manager,Mfg/Ops,Standard,0,1.0,High,Priority 1,Online Ads,2024-05-20,2024,2024Q2,595
a0dPQ000000tftlYAA,003PQ00000KUqH1YAL,0,Near-Miss,Recycled,Qx,Qx,Medical Device,In-House,In-vitro diagnostic (IVD) kits,Americas,Medium,Molecular Technologist II,Other,Other,Standard,0,1.0,High,Priority 2,SEO,2024-05-20,2024,2024Q2,595
a0dPQ000000tbWnYAI,003PQ00000KWVUzYAP,0,Near-Miss,Recycled,Qx,Qx,Medical Device,Unknown,Unknown,Americas,Small,Representative,Other,Other,Standard,0,0.6,Medium,Priority 1,SEO,2024-05-20,2024,2024Q2,595
a0dPQ000001eo8nYAA,003PQ00000KWVWbYAP,0,Near-Miss,Recycled,Qx,Qx,Pharma & BioTech,Unknown,Unknown,EMEA,Small,"Manager, Quality Assurance",Manager,Quality,Standard,0,0.6,Medium,Priority 2,Online Ads,2024-09-10,2024,2024Q3,482
a0dPQ000000tcHZYAY,003PQ00000KWkDvYAL,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Consumer Packaged Goods,Not Enough Info Found,Americas,Medium,Project Administrator,Other,PMO,Standard,0,1.0,High,Priority 1,Directory Listing,2024-05-20,2024,2024Q2,595
a0dPQ000000tepdYAA,003PQ00000KXcuDYAT,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,In-House,Specialty Chemical Manufacturing,Americas,Large,"Senior Manager, Western Hemisphere Product Engineering",Manager,Other,Standard,0,1.0,High,Priority 1,SEO,2024-05-20,2024,2024Q2,595
a0dPQ000000u1O1YAI,003PQ00000KYc7nYAD,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,Americas,Large,Process Quality Engineer,IC,Quality,Standard,0,0.6,Medium,Priority 1,Events,2024-05-21,2024,2024Q2,594
a0dPQ000000u8ULYAY,003PQ00000KYo4sYAD,0,Near-Miss,Recycled,Qx,Qx,Unknown,Unknown,Unknown,Unknown,Other,,Unknown,Unknown,Unknown,0,0.2,Low,Priority 1,Events,2024-05-21,2024,2024Q2,594
a0dPQ000000u1UTYAY,003PQ00000KYucRYAT,0,Near-Miss,Recycled,Qx,Qx,Unknown,Unknown,Unknown,Unknown,Other,,Unknown,Unknown,Unknown,0,0.2,Low,Priority 1,Events,2024-05-21,2024,2024Q2,594
a0dPQ000000tffFYAQ,003PQ00000KZ0hiYAD,1,Success,SQL,Qx,Qx,Non-Life Science,In-House,Specialty Chemical Manufacturing,Americas,Small,,Unknown,Unknown,Unknown,0,1.0,High,Priority 1,SEO,2024-05-20,2024,2024Q2,595
a0dPQ000000uWTRYA2,003PQ00000KZ0hiYAD,1,Success,SQL,Qx,Qx,Non-Life Science,In-House,Specialty Chemical Manufacturing,Americas,Small,,Unknown,Unknown,Unknown,0,1.0,High,No Priority,SEO,2024-05-22,2024,2024Q2,593
a0dPQ000000tfP7YAI,003PQ00000KZ1x4YAD,0,Near-Miss,Recycled,Qx,Qx,Unknown,Software / Technology Development,Non-manufacturing organization,Americas,Medium,"Division CEO, Sales (North America)",C-Suite,Other,Regional,1,0.8,Medium,Priority 1,Direct/Inbound,2024-05-20,2024,2024Q2,595
a0dPQ000000tjSjYAI,003PQ00000KZ2BXYA1,0,Near-Miss,Recycled,Qx,Qx,Unknown,Unknown,Unknown,Unknown,Other,Head Enterprise Quality Petronas,Other,Quality,Global,0,0.2,Low,Priority 1,Events,2024-05-21,2024,2024Q2,594
a0dPQ000000tkILYAY,003PQ00000KZ3PKYA1,0,Near-Miss,Recycled,Qx,Qx,Pharma & BioTech,Unknown,Unknown,APAC & Oceania,Small,CEO,C-Suite,Other,Standard,1,0.6,Medium,Priority 1,Events,2024-05-21,2024,2024Q2,594
a0dPQ000000u8KfYAI,003PQ00000KZ3UJYA1,1,Success,SQL,Qx,Qx,Non-Life Science,In-House,Not Enough Info Found,Americas,Large,Quality Engineer,IC,Quality,Standard,0,1.0,High,Priority 1,Events,2024-05-21,2024,2024Q2,594
a0dPQ000000u1kbYAA,003PQ00000KZ40QYAT,1,Success,SQL,Qx,Qx,Non-Life Science,Unknown,Unknown,Americas,Medium,Quality Systems Manager,Manager,Quality,Standard,0,0.6,Medium,Priority 1,Events,2024-05-21,2024,2024Q2,594
a0dPQ000000tnePYAQ,003PQ00000KZEm9YAH,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,APAC & Oceania,Small,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 1,Online Ads,2024-05-21,2024,2024Q2,594
a0dPQ000000tp1tYAA,003PQ00000Kb4IrYAJ,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,EMEA,Medium,Chief Product Officer and Technical Director,C-Suite,Other,Standard,1,0.6,Medium,Priority 1,Direct/Inbound,2024-05-21,2024,2024Q2,594
a0dPQ000000tunxYAA,003PQ00000KblyvYAB,0,Lost,Exclude,Qx,Qx,Non-Life Science,Unknown,Unknown,EMEA,Medium,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 1,Online Ads,2024-05-21,2024,2024Q2,594
a0dPQ00000ETdfRYAT,003PQ00000KdasxYAB,0,Lost,,Qx,Qx,Pharma & BioTech,Unknown,Unknown,EMEA,Small,EHS,Other,Other,Standard,0,0.6,Medium,No Priority,Outbound Prospecting,2025-12-11,2025,2025Q4,25
a0dPQ000000u1flYAA,003PQ00000KeHjNYAV,0,Near-Miss,Recycled,Mx,Mx,Non-Life Science,Unknown,Unknown,Americas,Small,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 1,Online Ads,2024-05-21,2024,2024Q2,594
a0dPQ000000uH6DYAU,003PQ00000KeNtdYAF,0,Near-Miss,Recycled,Mx,Mx,Pharma & BioTech,Unknown,Unknown,APAC & Oceania,Medium,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 2,Referrals,2024-05-22,2024,2024Q2,593
a0dPQ0000013tc5YAA,003PQ00000KeNvFYAV,1,Success,SQO,Qx,Qx,Pharma & BioTech,In-House,"Viral vector manufacturing (AAV, LV)",Americas,Small,"Director, Regulatory Operations",Director,Regulatory,Standard,1,1.0,High,Priority 1,Email,2024-06-18,2024,2024Q2,566
a0dPQ000000u65xYAA,003PQ00000KevvJYAR,1,Success,SQL,Qx,Qx,Non-Life Science,Software / Technology Development,Non-manufacturing organization,Americas,Medium,"Senior Manager, Strategic Process",Manager,Other,Standard,0,1.0,High,Priority 1,Directory Listing,2024-05-21,2024,2024Q2,594
a0dPQ000000u70PYAQ,003PQ00000KfrRRYAZ,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,Americas,Small,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 1,Online Ads,2024-05-21,2024,2024Q2,594
a0dPQ000000uIlRYAU,003PQ00000KgErSYAV,0,Lost,MQL,Qx,Qx,Pharma & BioTech,Unknown,Unknown,EMEA,Small,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 1,SEO,2024-05-22,2024,2024Q2,593
a0dPQ000000vJ7ZYAU,003PQ00000KgErSYAV,0,Near-Miss,Recycled,Qx,Qx,Pharma & BioTech,Unknown,Unknown,EMEA,Small,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 1,SEO,2024-05-24,2024,2024Q2,591
a0dPQ0000013wrhYAA,003PQ00000KglAKYAZ,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Services / Consulting,Non-manufacturing organization,Americas,Medium,"Quality Director, Learning",Director,Quality,Standard,1,1.0,High,Priority 2,Outbound Prospecting,2024-06-18,2024,2024Q2,566
a0dPQ000000uCOHYA2,003PQ00000KgvHjYAJ,0,Near-Miss,Recycled,Mx,Mx,Non-Life Science,In-House,Implantable devices,APAC & Oceania,Medium,Process Project Engineer,IC,PMO,Standard,0,1.0,High,Priority 1,SEO,2024-05-22,2024,2024Q2,593
a0dPQ000000ue7dYAA,003PQ00000KhMszYAF,0,Near-Miss,Recycled,Mx,Mx,Pharma & BioTech,Hospital Investigational Drug Unit,"Cell therapies (CAR-T, NK)",Americas,Medium,Supv-Quality Assurance,Other,Quality,Standard,0,1.0,High,Priority 2,Outbound Prospecting,2024-05-22,2024,2024Q2,593
a0dPQ000000ufrhYAA,003PQ00000Khv9GYAR,0,Near-Miss,Recycled,Qx,Qx,Medical Device,Unknown,Unknown,APAC & Oceania,Small,Director,Director,Other,Standard,1,0.6,Medium,Priority 1,Online Ads,2024-05-22,2024,2024Q2,593
a0dPQ000000uIjpYAE,003PQ00000KiKp7YAF,0,Near-Miss,Recycled,Qx,Qx,Pharma & BioTech,Unknown,Unknown,EMEA,Small,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 1,Directory Listing,2024-05-22,2024,2024Q2,593
a0dPQ000000uJhVYAU,003PQ00000KiYj6YAF,0,Lost,Exclude,Qx,Qx,Non-Life Science,Unknown,Unknown,EMEA,Medium,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 1,Online Ads,2024-05-22,2024,2024Q2,593
a0dPQ000000uRAPYA2,003PQ00000Kj7mcYAB,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,Americas,Medium,Environmental Health and Safety Coordinator,IC,Other,Standard,0,0.6,Medium,Priority 1,Online Ads,2024-05-22,2024,2024Q2,593
a0dPQ000000uTKHYA2,003PQ00000KjkSzYAJ,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,CDMO,Implantable devices,Americas,Medium,"Global Director, Quality Operations",Director,Quality,Global,1,1.0,High,Priority 2,Email,2024-05-22,2024,2024Q2,593
a0dPQ000000uVVlYAM,003PQ00000Kk3U3YAJ,0,Near-Miss,Recycled,Qx,Qx,Pharma & BioTech,Software / Technology Development,Non-manufacturing organization,Americas,Medium,Quality and Regulatory Specialist,IC,Quality,Standard,0,1.0,High,Priority 1,Online Ads,2024-05-22,2024,2024Q2,593
a0dPQ000000ueCTYAY,003PQ00000Kk8AQYAZ,0,Near-Miss,Recycled,Mx,Mx,Non-Life Science,Unknown,Unknown,Americas,Medium,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 2,Outbound Prospecting,2024-05-22,2024,2024Q2,593
a0dPQ000000uvQDYAY,003PQ00000KkPpWYAV,0,Lost,,Mx,Mx,Pharma & BioTech,Unknown,Unknown,EMEA,Medium,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 2,Email,2024-05-23,2024,2024Q2,592
a0dPQ000002OUJxYAO,003PQ00000KkPpWYAV,0,Near-Miss,Recycled,Qx,Qx,Pharma & BioTech,Unknown,Unknown,EMEA,Medium,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 2,Email,2024-11-27,2024,2024Q4,404
a0dPQ000000uWbVYAU,003PQ00000KkXbmYAF,1,Success,SQL,Mx,Mx,Pharma & BioTech,CDMO,"Cell therapies (CAR-T, NK)",Americas,Medium,"Manager, Quality Assurance",Manager,Quality,Standard,0,1.0,High,Priority 1,SEO,2024-05-22,2024,2024Q2,593
a0dPQ000000uYwfYAE,003PQ00000KkXdOYAV,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,Americas,Medium,Director of Operations,Director,Mfg/Ops,Standard,1,0.6,Medium,Priority 2,Online Ads,2024-05-22,2024,2024Q2,593
a0dPQ000000ycGvYAI,003PQ00000KnzV5YAJ,0,Near-Miss,Recycled,Qx,Qx,Medical Device,In-House,Implantable devices,Americas,Medium,,Unknown,Unknown,Unknown,0,1.0,High,Priority 2,Online Ads,2024-06-04,2024,2024Q2,580
a0dPQ000000z1qQYAQ,003PQ00000KoB6PYAV,1,Success,SQL,Qx,Qx,Pharma & BioTech,Not Enough Info Found,Non-manufacturing organization,Americas,Medium,,Unknown,Unknown,Unknown,0,1.0,High,Priority 1,External Demand Gen,2024-06-05,2024,2024Q2,579
a0dPQ000000vBl7YAE,003PQ00000KpAg9YAF,0,Near-Miss,Recycled,Mx,Mx,Pharma & BioTech,In-House,Generics manufacturing,APAC & Oceania,Medium,QA Manager,Manager,Quality,Standard,0,1.0,High,Priority 1,Online Ads,2024-05-24,2024,2024Q2,591
a0dPQ000000uwpJYAQ,003PQ00000KpUOjYAN,0,Lost,Exclude,Mx,Mx,Pharma & BioTech,Unknown,Unknown,Americas,Medium,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 1,Online Ads,2024-05-23,2024,2024Q2,592
a0dPQ000000v7kjYAA,003PQ00000Kpz60YAB,0,Near-Miss,Recycled,Qx,Qx,Medical Device,In-House,Medical gas,Americas,Medium,"Senior Manager, Quality",Manager,Quality,Standard,0,1.0,High,Priority 2,Email,2024-05-23,2024,2024Q2,592
a0dPQ000004AGu1YAG,003PQ00000Kpz60YAB,1,Success,SQL,Qx,Qx,Medical Device,In-House,Medical gas,Americas,Medium,"Senior Manager, Quality",Manager,Quality,Standard,0,1.0,High,P1 - Contact Us,Online Ads,2025-04-10,2025,2025Q2,270
a0dPQ000001yeA5YAI,003PQ00000KrmuEYAR,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,EMEA,Small,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 1,Online Ads,2024-10-14,2024,2024Q4,448
a0dPQ000000v45JYAQ,003PQ00000Ks8jfYAB,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,Americas,Medium,Manager,Manager,Other,Standard,0,0.6,Medium,Priority 1,Directory Listing,2024-05-23,2024,2024Q2,592
a0dPQ000000vOSDYA2,003PQ00000KuKJuYAN,1,Success,SQL,Qx,Qx,Non-Life Science,Not Enough Info Found,Non-manufacturing organization,Americas,Small,,Unknown,Unknown,Unknown,0,1.0,High,Priority 1,Online Ads,2024-05-24,2024,2024Q2,591
a0dPQ000000vsZxYAI,003PQ00000KueNTYAZ,0,Lost,,Qx,Qx,Non-Life Science,Unknown,Unknown,APAC & Oceania,Medium,"Global Director, Corporate Governance Lv",Director,Other,Global,1,0.6,Medium,Priority 1,Directory Listing,2024-05-26,2024,2024Q2,589
a0dPQ000000vPL3YAM,003PQ00000KumuTYAR,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,Americas,Large,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 2,Online Ads,2024-05-24,2024,2024Q2,591
a0dPQ000000vsbZYAQ,003PQ00000Kuv1hYAB,0,Lost,Exclude,Qx,Qx,Medical Device,Unknown,Unknown,APAC & Oceania,Medium,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 1,SEO,2024-05-26,2024,2024Q2,589
a0dPQ000000vI3RYAU,003PQ00000KvoEIYAZ,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,EMEA,Small,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 1,Directory Listing,2024-05-24,2024,2024Q2,591
a0dPQ000000vOQbYAM,003PQ00000KvyFHYAZ,0,Near-Miss,Recycled,Qx,Qx,Pharma & BioTech,Unknown,Unknown,EMEA,Small,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 1,Online Ads,2024-05-24,2024,2024Q2,591
a0dPQ000000vOlaYAE,003PQ00000KwBncYAF,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,Americas,Medium,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 1,Online Ads,2024-05-24,2024,2024Q2,591
a0dPQ000000vRLFYA2,003PQ00000KwprSYAR,0,Near-Miss,Recycled,Mx,Mx,Medical Device,In-House,Surgical instruments,Americas,Medium,,Unknown,Unknown,Unknown,0,1.0,High,Priority 1,Online Ads,2024-05-24,2024,2024Q2,591
a0dPQ000000vWRNYA2,003PQ00000Kx5YHYAZ,0,Lost,Exclude,Qx,Qx,Non-Life Science,Unknown,Unknown,EMEA,Medium,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 1,Online Ads,2024-05-24,2024,2024Q2,591
a0dPQ000000wGu1YAE,003PQ00000KxRv7YAF,0,Lost,Exclude,Qx,Qx,Non-Life Science,Unknown,Unknown,Americas,Large,Manager Business Development,Manager,R&D,Standard,0,0.6,Medium,Priority 1,Direct/Inbound,2024-05-28,2024,2024Q2,587
a0dPQ000009AHgjYAG,003PQ00000KxXu6YAF,0,Near-Miss,Recycled,Qx,Qx,Pharma & BioTech,Unknown,Unknown,APAC & Oceania,Large,,Unknown,Unknown,Unknown,0,0.6,Medium,P1 - Webinar Demo,Email,2025-09-25,2025,2025Q3,102
a0dPQ000000wEYrYAM,003PQ00000Kyvl8YAB,0,Lost,Exclude,Mx,Mx,Non-Life Science,Unknown,Unknown,EMEA,Small,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 1,Online Ads,2024-05-28,2024,2024Q2,587
a0dPQ000000vsWjYAI,003PQ00000KzmsEYAR,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,APAC & Oceania,Small,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 1,Directory Listing,2024-05-26,2024,2024Q2,589
a0dPQ000000vaMvYAI,003PQ00000KzoyzYAB,1,Success,SQL,Qx,Qx,Non-Life Science,In-House,Specialty Chemical Manufacturing,Americas,Small,"Manager, Supply Chain",Manager,Mfg/Ops,Standard,0,1.0,High,Priority 1,SEO,2024-05-24,2024,2024Q2,591
a0dPQ000000vsgPYAQ,003PQ00000L0p85YAB,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Unknown,Unknown,APAC & Oceania,Small,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 2,Online Ads,2024-05-26,2024,2024Q2,589
a0dPQ000003Ys13YAC,003PQ00000L0uKmYAJ,0,Near-Miss,Recycled,Qx,Qx,Pharma & BioTech,Unknown,Unknown,Americas,Medium,"Manager, Quality & Regulatory (North America)",Manager,Quality,Standard,0,0.6,Medium,Priority 2,External Demand Gen,2025-02-19,2025,2025Q1,320
a0dPQ000000wDCzYAM,003PQ00000L1hLxYAJ,0,Near-Miss,Recycled,Mx,Mx,Pharma & BioTech,Unknown,Unknown,EMEA,Small,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 1,Online Ads,2024-05-28,2024,2024Q2,587
a0dPQ000000vsdBYAQ,003PQ00000L243RYAR,0,Near-Miss,Recycled,Qx,Qx,Pharma & BioTech,CDMO,Monoclonal antibodies (mAbs),APAC & Oceania,Medium,,Unknown,Unknown,Unknown,0,1.0,High,Priority 1,SEO,2024-05-26,2024,2024Q2,589
a0dPQ000000wGpBYAU,003PQ00000L2UVlYAN,0,Near-Miss,Recycled,Qx,Qx,Medical Device,In-House,Implantable devices,Americas,Medium,"Temp, TEI Biosciences-Quality Projects-Global Ops-USA",Other,Quality,Global,0,1.0,High,Priority 2,Online Ads,2024-05-28,2024,2024Q2,587
a0dPQ000000wIEHYA2,003PQ00000L9sOYYAZ,1,Success,SQL,Qx,Qx,Non-Life Science,Services / Consulting,Non-manufacturing organization,Americas,Medium,Consultant,Other,Other,Standard,0,1.0,High,Priority 1,Directory Listing,2024-05-28,2024,2024Q2,587
a0dPQ000000w5aPYAQ,003PQ00000LAx0dYAD,0,Near-Miss,Recycled,Qx,Qx,Pharma & BioTech,Distribution / Wholesale,Non-manufacturing organization,APAC & Oceania,Medium,RA/QA Manager,Manager,Quality,Standard,0,1.0,High,Priority 1,Directory Listing,2024-05-28,2024,2024Q2,587
a0dPQ000001FmF3YAK,003PQ00000LAx0dYAD,1,Success,SQL,Qx,Qx,Pharma & BioTech,Distribution / Wholesale,Non-manufacturing organization,APAC & Oceania,Medium,RA/QA Manager,Manager,Quality,Standard,0,1.0,High,Priority 1,Online Ads,2024-07-18,2024,2024Q3,536
a0dPQ000000wS2LYAU,003PQ00000LBOu9YAH,0,Near-Miss,Recycled,Mx,Mx,Non-Life Science,Unknown,Unknown,Americas,Medium,Senior Product Owner,Other,Other,Standard,0,0.6,Medium,Priority 1,SEO,2024-05-28,2024,2024Q2,587
a0dPQ000000w5P7YAI,003PQ00000LBRYfYAP,1,Success,SQL,Qx,Qx,Pharma & BioTech,CRO,Non-manufacturing organization,APAC & Oceania,Medium,,Unknown,Unknown,Unknown,0,1.0,High,Priority 1,SEO,2024-05-28,2024,2024Q2,587
a0dPQ000000wEVdYAM,003PQ00000LBVUEYA5,0,Near-Miss,Recycled,Qx,Qx,Pharma & BioTech,Unknown,Unknown,EMEA,Medium,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 1,Direct/Inbound,2024-05-28,2024,2024Q2,587
a0dPQ000000wIkXYAU,003PQ00000LEeRJYA1,0,Lost,Exclude,Qx,Qx,Non-Life Science,Unknown,Unknown,Americas,Small,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 1,Online Ads,2024-05-28,2024,2024Q2,587
a0dPQ000000wYirYAE,003PQ00000LFWZlYAP,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,Outsources Manufacturing,Radiopharmaceuticals,APAC & Oceania,Small,Quality Assurance Associate,IC,Quality,Standard,0,1.0,High,Priority 1,Direct/Inbound,2024-05-29,2024,2024Q2,586
a0dPQ000000wEXFYA2,003PQ00000LFcgRYAT,1,Success,SQL,Qx,Qx,Medical Device,In-House,In-vitro diagnostic (IVD) kits,EMEA,Medium,"Manager, Technical Support",Manager,Other,Standard,0,1.0,High,Priority 1,SEO,2024-05-28,2024,2024Q2,587
a0dPQ000000wE7RYAU,003PQ00000LG629YAD,1,Success,SQL,Qx,Qx,Pharma & BioTech,Hospital Investigational Drug Unit,Radiopharmaceuticals,EMEA,Large,Program manager,Manager,PMO,Standard,0,1.0,High,Priority 1,Online Ads,2024-05-28,2024,2024Q2,587
a0dPQ000000wMZdYAM,003PQ00000LHIZAYA5,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,CMO,Not Enough Info Found,EMEA,Small,CEO,C-Suite,Other,Standard,1,1.0,High,Priority 2,SEO,2024-05-28,2024,2024Q2,587
a0dPQ000003nAVxYAM,003PQ00000LHIZAYA5,0,Near-Miss,Recycled,Qx,Qx,Non-Life Science,CMO,Not Enough Info Found,EMEA,Small,CEO,C-Suite,Other,Standard,1,1.0,High,Priority 2,Email,2025-03-04,2025,2025Q1,307
a0dPQ000000wTsrYAE,003PQ00000LJK2AYAX,1,Success,SQL,Qx,Qx,Non-Life Science,In-House,Not Enough Info Found,Americas,Medium,,Unknown,Unknown,Unknown,0,1.0,High,Priority 1,SEO,2024-05-28,2024,2024Q2,587
a0dPQ000000jhNNYAY,003PQ00000HAMWwYAP,0,Lost,Exclude,Qx,Qx,Pharma & BioTech,Unknown,Unknown,Americas,Medium,,Unknown,Unknown,Unknown,0,0.6,Medium,Priority 1,Direct/Inbound,2024-04-22,2024,2024Q2,623
